acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.928,['Erroll Garner'],0.623,203960,0.491,0.812,8,0.097,-9.652,1,Russian Lullaby,5,01-01-1954,0.0442,121.012,0.691,1954
0.97,['Judy Garland'],0.347,110467,0.0426,1.72E-06,4,0.131,-21.137,1,It's A New World - Alternate Take,5,1954,0.0431,88.746,0.0964,1954
0.853,"['Odetta', 'Larry']",0.725,166094,0.614,0,11,0.107,-2.214,1,"I Was Born About 10,000 Years Ago / The Biggest Thing",3,07-04-1954,0.177,130.866,0.861,1954
0.651,['Stan Kenton & His Orchestra'],0.441,277067,0.716,0.00938,0,0.343,-7.471,1,Stompin' At The Savoy,5,03-10-1955,0.0986,95.954,0.708,1955
0.987,"['Giacomo Puccini', 'Maria Callas', 'Coro Del Teatro Alla Scala Di Milano', 'Herbert von Karajan', 'Lucie Danieli', 'Nicolai Gedda', 'Orchestra Del Teatro Alla Scala, Milano', 'Plinio Clabassi', 'Renato Ercolani']",0.288,333293,0.166,0.0157,7,0.27,-14.924,1,"Puccini: Madama Butterfly, Act 1: ""Ed eccoci in famigila"" ( Butterfly, Suzuki, Pinkerton, Goro, Bonzo, Chorus)",13,1955,0.0453,101.147,0.079,1955
0.949,['Ella Fitzgerald'],0.248,160347,0.218,0,5,0.366,-10.73,1,I Need,8,1955,0.032,99.175,0.232,1955
0.976,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Mario Borriello', 'Orchestra Del Teatro Alla Scala, Milano']",0.178,145000,0.235,0.0227,4,0.314,-12.529,0,"Puccini: Madama Butterfly, Act 2: ""E questo? e questo?"" (Butterfly, Sharpless)",13,1955,0.0415,76.886,0.154,1955
0.217,['Sugar Chile Robinson'],0.698,147000,0.22,0.00922,6,0.134,-20.675,1,Caledonia (What Makes Your Big Head So Hard),6,01-01-1955,0.111,104.234,0.592,1955
0.727,['Louise Bogan'],0.643,90813,0.196,0,11,0.125,-18.158,0,Women,6,1955,0.946,78.913,0.297,1955
0.728,['Little Jimmy Scott'],0.249,161733,0.303,5.60E-06,10,0.117,-7.66,0,Oh What I Wouldn't Give,6,23-06-1955,0.0282,63.029,0.228,1955
0.839,['Erroll Garner'],0.627,183973,0.23,0.944,7,0.0931,-13.964,1,Rosalie,7,01-01-1955,0.0581,133.202,0.444,1955
0.963,['Tony Fruscella'],0.658,195027,0.127,0.839,10,0.105,-14.908,1,I'll Be Seeing You,13,1955,0.0584,63.426,0.367,1955
0.987,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Lucie Danieli', 'Orchestra Del Teatro Alla Scala, Milano']",0.214,150453,0.165,0.0502,6,0.203,-11.436,0,"Puccini: Madama Butterfly, Act 2: ""Una nave da guerra"" (Butterfly, Suzuki)",12,1955,0.0324,92.518,0.125,1955
0.86,['Bud Powell'],0.523,209080,0.317,0.0592,5,0.221,-18.839,0,Star Eyes,9,01-01-1955,0.0475,91.279,0.858,1955
0.646,['Theodore Bikel'],0.457,149933,0.318,0,7,0.426,-16.287,0,Beryuzoviye Kalyechke,5,1955,0.0612,105.341,0.504,1955
0.871,['Stan Getz'],0.449,225173,0.404,0.00598,7,0.0918,-12.433,1,Rustic Hop,7,01-01-1955,0.0366,121.98,0.767,1955
0.964,['Helen Merrill'],0.147,243040,0.137,0.0717,8,0.375,-19.368,1,I'm Afraid The Masquerade Is Over,7,01-01-1955,0.0428,175.044,0.137,1955
0.939,['Erroll Garner'],0.605,167453,0.295,0,9,0.792,-18.508,0,Announcer: Jimmy Lyons - 2nd Announcement,7,13-10-1955,0.884,77.229,0.583,1955
0.816,['Jackie Gleason'],0.0918,194640,0.419,0.91,9,0.157,-10.762,0,Come Rain Or Come Shine,4,06-06-1955,0.0395,174.021,0.0393,1955
0.933,['George Shearing Quintet'],0.483,308067,0.13,0.223,10,0.0955,-19.756,1,Autumn In New York,6,08-08-1955,0.0488,118.807,0.184,1955
0.973,['Robert Frost'],0.752,67133,0.223,0,3,0.104,-13.665,0,On Looking up by Chance at the Constellations,5,1955,0.837,106.977,0.392,1955
0.798,['Chet Baker'],0.514,262373,0.526,0.348,5,0.158,-11.005,0,Russ Job,9,01-01-1955,0.0336,111.336,0.828,1955
0.96,"['Léo Delibes', 'Maria Callas', 'Tullio Serafin', 'Philharmonia Orchestra']",0.297,485200,0.0814,0.00615,4,0.108,-18.054,0,"Delibes: Lakmé, Act 2: ""Où va la jeune indoue"" (Lakmé)",15,1955,0.0576,172.952,0.155,1955
0.963,"['Antonín Dvořák', 'Fritz Reiner', 'Chicago Symphony Orchestra']",0.19,628947,0.151,0.928,4,0.172,-16.796,0,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": IV. Allegro con fuoco",4,1955,0.0335,71.921,0.152,1955
0.739,['Milt Jackson'],0.559,451267,0.246,0.088,8,0.103,-16.547,1,Opus Pocus,7,01-01-1955,0.0411,91.403,0.251,1955
0.942,['Nelson Riddle'],0.0968,378493,0.35,0.807,5,0.152,-9.231,1,"Oh, What A Beautiful Mornin'",6,01-01-1955,0.0335,77.063,0.0376,1955
0.947,['The Famous Davis Sisters'],0.419,183920,0.255,0.000718,0,0.173,-12.48,1,Lord Don't Leave Me,9,01-01-1955,0.0349,98.084,0.21,1955
0.00989,['Les Paul'],0.495,112960,0.603,0.871,9,0.0966,-10.373,1,Lady Of Spain,7,01-01-1955,0.0295,148.255,0.648,1955
0.982,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Mario Borriello', 'Orchestra Del Teatro Alla Scala, Milano']",0.229,368973,0.0628,6.93E-05,10,0.0987,-21.198,1,"Puccini: Madama Butterfly, Act 2: ""Or a noi"" (Butterfly, Sharpless)",12,1955,0.0466,78.299,0.0396,1955
0.771,['Sammy Davis Jr.'],0.429,314147,0.417,0,7,0.609,-8.459,1,Birth Of The Blues,5,01-01-1955,0.0818,89.579,0.452,1955
0.894,['Charlie Parker'],0.759,198333,0.377,0.222,3,0.124,-9.833,1,Red Cross - Short Take 1,6,01-01-1955,0.0476,105.966,0.798,1955
0.969,['Charlie Parker'],0.813,364533,0.42,0.768,5,0.378,-12.072,0,Tiny's Tempo - Short Take 1 / Short Take 2,8,01-01-1955,0.0707,102.378,0.567,1955
0.981,"['Suraiya', 'Talat Mahmood']",0.502,189947,0.326,0.0407,4,0.302,-11.479,1,Dil-E-Nadan Tujhe Hua Kya,5,31-12-1955,0.0321,105.399,0.706,1955
0.777,['Cannonball Adderley'],0.303,163733,0.303,0.392,3,0.0771,-9.111,0,I'll Never Stop Loving You,6,22-11-1955,0.0283,95.268,0.392,1955
0.993,['Fairuz'],0.357,145763,0.366,0.446,0,0.16,-11.267,1,Oghniyati Ilayk,10,1955,0.0379,77.972,0.256,1955
0.783,['Miles Davis'],0.497,354773,0.19,0.000622,10,0.162,-11.123,0,'Round Midnight,7,1955,0.0453,113.42,0.198,1955
0.975,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Mario Borriello', 'Mario Carlin', 'Orchestra Del Teatro Alla Scala, Milano', 'Renato Ercolani']",0.252,211760,0.147,0.00071,8,0.293,-18.554,1,"Puccini: Madama Butterfly, Act 2: ""A voi però giurerei fede costante"" (Butterfly, Sharpless, Goro, Yamadori)",12,1955,0.0499,82.364,0.152,1955
0.924,['Cannonball Adderley'],0.344,186533,0.303,0.0623,3,0.334,-11.218,1,Polka Dots And Moonbeams (Around A Pug-Nosed Dream),6,22-11-1955,0.0342,74.49,0.6,1955
0.448,['Theodore Bikel'],0.434,200000,0.138,6.43E-06,4,0.108,-20.702,0,Tyomnaya Noch (Dark Night),8,1955,0.0683,99.505,0.428,1955
0.97,['The Modern Jazz Quartet'],0.432,474960,0.0749,0.314,0,0.119,-17.716,0,Gershwin Medley - RVG Remaster,8,1955,0.0513,76.648,0.107,1955
0.552,['Miles Davis'],0.516,627227,0.47,0.00661,5,0.383,-7.843,1,"Straight, No Chaser - alternate take",5,1955,0.046,79.327,0.489,1955
0.377,['Les Paul'],0.681,140000,0.355,2.66E-05,11,0.102,-11.91,0,Swiss Woodpecker,5,01-01-1955,0.029,104.995,0.802,1955
0.906,['Ella Fitzgerald'],0.29,163013,0.176,0,10,0.334,-9.425,1,Baby,7,1955,0.0286,69.778,0.325,1955
0.909,['Sammy Davis Jr.'],0.401,170387,0.111,0.000634,0,0.211,-13.76,1,September Song,4,01-01-1955,0.0413,123.741,0.234,1955
0.773,['Charles Mingus'],0.411,336533,0.251,0.000231,5,0.0938,-13.671,0,Purple Heart,5,1955,0.0366,96.508,0.446,1955
0.644,['Miles Davis'],0.516,561133,0.193,0.000198,9,0.115,-15.391,0,So What,6,1955,0.035,137.024,0.281,1955
0.791,['Tito Puente & His Orchestra'],0.741,175961,0.588,0.000106,0,0.0797,-7.717,1,Camina Camarón,6,31-12-1955,0.102,141.774,0.955,1955
0.853,['Judy Garland'],0.296,376588,0.318,1.26E-06,3,0.476,-8.98,1,Medley: You Made Me Love You/For Me And My Gal/The Boy Next Door/The Trolley Song,6,26-09-1955,0.0457,76.839,0.234,1955
0.932,['Peggy Lee'],0.452,207347,0.149,1.12E-06,10,0.374,-17.29,1,Somebody Loves Me,7,01-01-1955,0.0387,102.48,0.31,1955
0.309,['Miles Davis'],0.452,310400,0.883,0.121,1,0.458,-4.015,1,Two Bass Hit,7,1955,0.201,85.322,0.817,1955
0.995,['Münir Nurettin Selçuk'],0.272,190960,0.348,0.924,0,0.08,-9.656,1,Vesvese (Sevdiğin Dünyalar Kadar),8,08-01-1955,0.041,86.679,0.2,1955
0.837,['Stan Getz'],0.493,427027,0.204,0,10,0.376,-12.794,0,Round-Up Time,7,01-01-1955,0.0483,154.592,0.536,1955
0.0492,['Les Paul'],0.654,180040,0.458,3.71E-05,1,0.0977,-11.668,1,Caravan,6,01-01-1955,0.0278,93.251,0.666,1955
0.753,['Philippe Clay'],0.751,212173,0.2,0,0,0.12,-19.447,1,Le danseur de Charleston,8,1955,0.204,107.849,0.618,1955
0.884,['Trio Lissabet'],0.507,238000,0.516,4.77E-06,11,0.121,-18.978,0,Black Tears,6,01-01-1955,0.0346,95.485,0.967,1955
0.742,['Xavier Cugat & His Orchestra'],0.635,160840,0.514,0.76,7,0.417,-12.602,1,Jamay,12,21-11-1955,0.0372,153.701,0.867,1955
0.796,['Miles Davis'],0.33,334227,0.0271,0.00171,2,0.103,-22.637,0,Blue In Green,6,1955,0.0402,62.245,0.132,1955
0.734,"['Dave Brubeck Trio', 'Gerry Mulligan']",0.6,440533,0.429,0.136,0,0.246,-12.013,1,Things Ain't What They Used To Be,4,1955,0.0295,131.547,0.63,1955
0.807,['Erroll Garner'],0.547,462720,0.687,0.9,10,0.721,-11.268,0,"Caravan - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",8,13-10-1955,0.069,136.029,0.4,1955
0.986,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Lucie Danieli', 'Orchestra Del Teatro Alla Scala, Milano']",0.283,313733,0.229,0.00251,8,0.136,-13.28,1,"Puccini: Madama Butterfly, Act 2: ""Scuoti quella fronda di ciliegio"" (Suzuki, Butterfly)",11,1955,0.0375,108.196,0.124,1955
0.403,['Bud Powell'],0.601,261373,0.338,4.73E-05,0,0.159,-17.373,0,Confirmation,9,01-01-1955,0.0308,93.414,0.817,1955
0.876,['Carmen McRae'],0.409,176240,0.212,1.37E-06,0,0.473,-11.218,1,But Beautiful,3,01-01-1955,0.0319,64.051,0.136,1955
0.0904,['Les Paul'],0.47,152560,0.499,0.223,7,0.0758,-11.544,0,Hipbillie Boogie,5,01-01-1955,0.0392,82.65,0.781,1955
0.838,['Charles Aznavour'],0.587,182307,0.272,0,7,0.0913,-14.258,1,Viens,9,1955,0.0445,161.305,0.74,1955
0.989,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Lucie Danieli', 'Orchestra Del Teatro Alla Scala, Milano']",0.29,448893,0.13,0.000261,2,0.0717,-15.486,0,"Puccini: Madama Butterfly, Act 2: ""E izaghi e Izanami"" (Suzuki, Butterfly)",13,1955,0.0442,72.451,0.0375,1955
0.935,['Dave Brubeck'],0.612,397533,0.0272,0.0855,10,0.0787,-22.361,0,Georgia On My Mind,4,1955,0.0508,62.195,0.121,1955
0.53,['Miles Davis'],0.617,399427,0.32,0.00379,7,0.115,-12.087,1,Dear Old Stockholm - alternate take,6,1955,0.0809,94.77,0.347,1955
0.71,['Judy Garland'],0.332,158134,0.349,0,5,0.132,-7.75,1,Rock-A-Bye Your Baby With A Dixie Melody,8,26-09-1955,0.0327,88.559,0.455,1955
0.992,['Don Shirley'],0.315,306507,0.0577,0.881,11,0.107,-18.126,1,Dancing On The Ceiling,5,03-01-1955,0.0316,72.612,0.0737,1955
0.631,['Jackie Gleason'],0.124,197587,0.5,0.724,0,0.274,-9.227,0,Mad About The Boy,3,06-06-1955,0.0363,87.235,0.077,1955
0.995,['Don Shirley'],0.437,121267,0.371,0.899,5,0.297,-13.272,1,No Two People,5,03-01-1955,0.0549,65.428,0.504,1955
0.846,"['Max Bruch', 'Jascha Heifetz', 'Sir Malcolm Sargent', 'The New Symphony Orchestra Of London']",0.355,391333,0.285,0.643,7,0.488,-14.762,1,"Violin Concerto No. 1 in G Minor, Op. 26: III. Finale - Allegro energico - Redbook Stereo",7,1955,0.0389,104.648,0.358,1955
0.905,"['Frances Archer', 'Beverly Gile']",0.76,103493,0.098,0,3,0.215,-14.571,1,The Wind,4,01-01-1955,0.0439,78.004,0.651,1955
0.426,['Miles Davis'],0.434,634907,0.531,0.00571,7,0.302,-7.441,0,"Straight, No Chaser",5,1955,0.0607,179.645,0.555,1955
0.382,"['Buddy Rich', 'Harry ""Sweets"" Edison']",0.609,279773,0.594,0.0118,7,0.0264,-10.731,0,Now's The Time,8,01-01-1955,0.0521,116.219,0.723,1955
0.867,"['Shirl Conway', ""Original Broadway Cast 'Plain And Fancy'""]",0.529,193093,0.226,0,10,0.32,-12.832,1,It's A Helluva Way To Run A Love Affair,5,01-01-1955,0.0733,93.472,0.5,1955
0.908,['Miles Davis'],0.467,571200,0.0438,0.0129,2,0.134,-17.101,0,Flamenco Sketches - alternate take,7,1955,0.0433,121.318,0.227,1955
0.965,"['Johann Sebastian Bach', 'Glenn Gould', 'Toronto Symphony Orchestra', 'Ernest Macmillan']",0.199,380507,0.13,0.554,7,0.275,-19.958,0,"Keyboard Concerto in D Minor, BWV 1052: II. Adagio",8,1955,0.036,82.456,0.0829,1955
0.787,"['Ravi', 'Kalyanji Virji Shah', 'Lata Mangeshkar']",0.498,255053,0.493,0.0185,5,0.376,-13.646,0,Man Dole Mera Tan Dole,8,30-12-1955,0.0298,107.376,0.695,1955
0.832,['Sarah Vaughan'],0.465,154640,0.241,0,10,0.28,-10.688,1,Soon,6,01-01-1955,0.0327,119.231,0.265,1955
0.757,['Cannonball Adderley'],0.518,346027,0.569,0.149,1,0.221,-7.534,1,Rose Room,7,01-01-1955,0.0603,149.708,0.725,1955
0.964,['Peggy Seeger'],0.504,106933,0.0128,0,10,0.117,-24.406,0,The Wagoner's Lad,5,01-01-1955,0.154,97.208,0.532,1955
0.715,['Tito Puente & His Orchestra'],0.791,195837,0.543,0,10,0.114,-8.501,1,La Güira,5,31-12-1955,0.035,122.104,0.816,1955
0.675,['Miles Davis'],0.646,261040,0.323,1.43E-06,7,0.232,-7.633,0,"Sweet Sue, Just You - first version",5,1955,0.0439,80.173,0.462,1955
0.738,['Stan Kenton'],0.449,188600,0.742,0.334,10,0.185,-5.555,1,Cherokee,5,03-10-1955,0.055,143.315,0.747,1955
0.974,['Tony Bennett'],0.413,291973,0.0735,0.000643,0,0.0935,-17.054,1,My Heart Tells Me (Should I Believe My Heart?),7,25-02-1955,0.0379,70.245,0.2,1955
0.827,['Charles Mingus'],0.405,644173,0.326,0.00117,8,0.873,-19.9,1,All The Things You Can C# - Alternate Take,9,1955,0.056,94.08,0.502,1955
0.705,['Milt Jackson'],0.599,808773,0.298,1.72E-05,7,0.0963,-15.298,0,Opus De Funk,8,01-01-1955,0.0409,89.569,0.624,1955
0.942,['Judy Garland'],0.192,287940,0.194,0.000132,8,0.142,-15.44,1,This Is The Time Of The Evening/While We're Young,5,26-09-1955,0.0343,84.857,0.0969,1955
0.851,"['Louis Armstrong', 'Sonny Burke & His Orchestra']",0.399,155533,0.303,0.00215,3,0.0956,-12.117,1,Pledging My Love,9,01-01-1955,0.0344,88.57,0.544,1955
0.884,['Hampton Hawes Trio'],0.53,221133,0.422,0.952,3,0.259,-17.265,1,Hamp's Blues,5,01-01-1955,0.039,121.503,0.921,1955
0.87,['Peggy Lee'],0.232,135307,0.251,0.0923,0,0.102,-16.176,1,"Oh, Didn't He Ramble",7,01-01-1955,0.0359,111.167,0.0738,1955
0.655,['Jackie Gleason'],0.101,212653,0.368,0.692,7,0.0929,-13.458,0,How Deep Is The Ocean,4,06-06-1955,0.0425,70.961,0.0908,1955
0.984,['Suraiya'],0.551,195093,0.369,0.0121,8,0.108,-7.16,0,Nukta Cheen Hai Gham-E-Dil,7,31-12-1955,0.0288,101.638,0.404,1955
0.962,['Bud Powell'],0.422,195667,0.0695,0.844,3,0.109,-22.937,1,Tenderly,4,01-01-1955,0.0446,91.397,0.536,1955
0.981,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Nicolai Gedda', 'Orchestra Del Teatro Alla Scala, Milano']",0.188,325080,0.266,0.0143,11,0.0816,-8.617,0,"Puccini: Madama Butterfly , Act 2: ""Con onor muore"" (Butterfly, Pinkerton)",14,1955,0.038,80.735,0.0383,1955
0.8,"['Billy ""The Kid"" Emerson']",0.81,153627,0.402,2.87E-05,10,0.139,-12.263,1,Little Fine Healthy Thing,3,01-01-1955,0.149,105.575,0.684,1955
0.994,['Don Shirley'],0.382,250573,0.0992,0.942,7,0.131,-17.469,1,I Can't Get Started With You,5,01-06-1955,0.0439,65.9,0.0394,1955
0.869,['Sammy Davis Jr.'],0.631,247427,0.209,0,5,0.178,-10.226,1,Stan' Up An' Fight,4,01-01-1955,0.0611,103.848,0.515,1955
0.949,['Ella Fitzgerald'],0.226,192947,0.161,0.000366,10,0.341,-15.564,1,A Man Wrote A Song,7,1955,0.0338,142.9,0.162,1955
0.983,"['Giacomo Puccini', 'Maria Callas', 'Herbert von Karajan', 'Nicolai Gedda', 'Orchestra Del Teatro Alla Scala, Milano']",0.259,217093,0.265,0.00371,9,0.259,-12.899,1,"Puccini: Madama Butterfly, Act 1: ""Bimba dagli occhi pieni di malia"" (Butterfly, Pinkerton)",13,1955,0.038,132.328,0.0596,1955
0.971,['Hermes Nye'],0.662,132760,0.287,0,9,0.1,-14.564,1,The Devil Made Texas,3,01-01-1955,0.401,119.577,0.794,1955
0.918,['Charles Aznavour'],0.585,181067,0.233,0,3,0.139,-12.201,1,Et bailler et dormir,10,1955,0.0499,134.044,0.586,1955
0.958,['Nat King Cole'],0.517,161307,0.295,0.841,1,0.0901,-14.782,1,If I Could Be With You (One Hour Tonight) - Instrumental,12,01-01-1956,0.03,82.032,0.435,1956
0.841,"['Gene Krupa Big Band', ""Anita O'Day"", 'Roy Eldridge']",0.514,233773,0.327,0.00127,8,0.0717,-10.422,1,Boogie Blues,11,01-01-1956,0.0366,126.221,0.602,1956
0.816,['The Clovers'],0.758,176360,0.453,0,6,0.28,-11.145,0,Little Mama,11,1956,0.0503,133.989,0.714,1956
0.41,['Miles Davis Sextet'],0.504,223050,0.705,0.00837,5,0.354,-10.263,1,Ray's Idea,13,1956,0.0493,116.944,0.899,1956
0.949,['Stan Kenton'],0.395,301560,0.306,0.865,7,0.118,-13.362,0,Recuerdos,9,01-01-1956,0.0329,104.24,0.193,1956
0.968,['The Platters'],0.315,173893,0.23,0.00241,7,0.0899,-9.822,0,September In The Rain,10,06-11-1956,0.0268,77.3,0.24,1956
0.746,['Nat King Cole'],0.705,125067,0.329,2.56E-06,0,0.0813,-10.78,1,Takin' A Chance On Love - Instrumental,12,01-01-1956,0.0368,89.063,0.708,1956
0.774,['Percy Faith & His Orchestra'],0.382,178813,0.306,0.222,2,0.072,-10.697,1,I'm an Ordinary Man - Mono Version,8,01-07-1956,0.0546,81.961,0.69,1956
0.846,['Duke Ellington'],0.311,104493,0.429,0.000948,4,0.113,-15.337,0,Circle of Fourths,11,1956,0.0423,148.699,0.828,1956
0.897,['Julie London'],0.42,121760,0.196,1.76E-06,5,0.273,-11.852,1,Memphis In June,11,1956,0.0334,80.166,0.321,1956
0.98,['Count Basie'],0.664,170933,0.0611,0.549,0,0.0734,-20.064,1,I Want A Little Girl,15,01-01-1956,0.0701,63.429,0.316,1956
0.659,['Miles Davis Sextet'],0.476,202250,0.432,0.000864,8,0.224,-10.731,1,Woody'n You - Alternate Take,12,1956,0.0278,76.29,0.764,1956
0.982,['Zoot Sims'],0.541,203613,0.222,0.279,7,0.0861,-11.031,1,My Old Flame,14,1956,0.0369,87.961,0.4,1956
0.913,['Donald Byrd'],0.465,398960,0.138,0.167,0,0.116,-13.406,0,'Round Midnight,8,01-01-1956,0.046,102.844,0.228,1956
0.639,['Miles Davis'],0.403,265227,0.56,0,8,0.309,-10.264,1,Willie The Wailer,13,1956,0.0328,101.278,0.693,1956
0.959,['Miles Davis'],0.435,182440,0.269,0.413,5,0.303,-15.875,0,Whispering,14,1956,0.097,175.579,0.822,1956
0.918,['Miles Davis'],0.464,140907,0.317,0.757,3,0.108,-17.162,1,Morpheus,14,1956,0.0409,145.966,0.617,1956
0.921,['Nat King Cole'],0.407,190333,0.239,0.624,4,0.112,-13.186,0,I Didn't Know What Time It Was - Instrumental,12,01-01-1956,0.0285,84.242,0.349,1956
0.968,['Art Pepper'],0.702,194973,0.325,0.872,7,0.161,-12.848,0,Nutmeg,13,15-06-1956,0.0626,107.212,0.77,1956
0.829,['Hampton Hawes Trio'],0.577,225627,0.194,0.369,7,0.32,-19.976,1,You And The Night And The Music,12,01-01-1956,0.0445,96.198,0.691,1956
0.306,['Small Island Pride'],0.567,280453,0.311,0,5,0.261,-18.131,1,Boxing Bout,13,01-01-1956,0.105,102.932,0.941,1956
0.944,['The Ray Conniff Singers'],0.205,138667,0.34,0.851,10,0.119,-11.245,0,Stardust,10,1956,0.0313,75.237,0.422,1956
0.507,['Moondog'],0.542,110200,0.378,0.762,6,0.109,-18.753,1,Big Cat,12,1956,0.0567,93.619,0.609,1956
0.7,['Nat King Cole'],0.589,146640,0.332,0.0572,5,0.0816,-11.8,1,What Can I Say After I Say I'm Sorry? - Instrumental,11,01-01-1956,0.0313,142.296,0.639,1956
0.93,['Paul Clayton'],0.701,79707,0.157,0,0,0.258,-14.408,1,Boney Was A Warrior,11,1956,0.335,123.221,0.251,1956
0.729,"['La Sonora Matancera', 'Celia Cruz']",0.621,172693,0.149,0.000692,3,0.105,-12.121,1,Plegaria A La Royé,12,31-12-1956,0.0398,104.304,0.449,1956
0.876,"['The Clancy Brothers', 'Tommy Makem']",0.705,158627,0.4,4.35E-05,0,0.0798,-11.387,1,Kelly the Boy from Killanne,10,07-08-1956,0.16,113.465,0.714,1956
0.674,['Miles Davis Sextet'],0.584,211679,0.569,2.73E-05,3,0.389,-10.992,1,C.T.A.,13,1956,0.0366,111.615,0.85,1956
0.141,['Gene Vincent & His Blue Caps'],0.591,171040,0.803,0,7,0.204,-9.66,1,"Jumps, Giggles And Shouts",15,13-08-1956,0.0584,96.198,0.856,1956
0.839,['Merle Travis'],0.528,127573,0.275,0.844,2,0.0916,-12.419,1,Saturday Night Shuffle - Instrumental,10,01-01-1956,0.0536,169.18,0.798,1956
0.984,['Bing Crosby'],0.444,193347,0.0673,0.157,0,0.361,-13.988,1,Trade Winds,8,01-01-1956,0.0333,90.659,0.357,1956
0.887,['Ray Price'],0.445,149173,0.439,0.184,10,0.344,-9.309,1,Burning Memories,8,1956,0.031,102.574,0.444,1956
0.891,"['Hank Thompson', 'Hank Thompson And His Brazos Valley Boys']",0.577,179333,0.296,0,10,0.203,-10.179,1,The Letter Edged In Black,10,01-01-1956,0.0292,140.402,0.702,1956
0.967,['Zoot Sims'],0.567,441960,0.235,0.654,0,0.0819,-9.267,1,Nuzzolese Blues,13,1956,0.0466,96.19,0.542,1956
0.741,['Bobby Capo'],0.782,166800,0.485,0.000122,0,0.334,-11.593,1,Lo Que Quiera Lola,19,15-01-1956,0.149,133.127,0.799,1956
0.927,['Peggy Lee'],0.512,199253,0.0507,0,8,0.0835,-15.687,0,When The World Was Young,13,01-01-1956,0.0498,117.839,0.309,1956
0.427,['Odetta'],0.485,208187,0.463,0.00337,4,0.217,-6.746,1,Take This Hammer,9,1956,0.0334,116.852,0.619,1956
0.964,"['Frederick Loewe', 'My Fair Lady Ensemble (1959)', 'Franz Allers', 'Cyril Ornadel']",0.645,186773,0.148,8.51E-06,7,0.468,-16.722,1,My Fair Lady: Ascot Gavotte,11,1956,0.0446,120.821,0.39,1956
0.632,['Miles Davis Sextet'],0.545,229279,0.68,0.00138,7,0.332,-10.395,0,Ray's Idea - Alternate Take,13,01-01-1956,0.0508,115.415,0.838,1956
0.888,['Julie London'],0.454,166827,0.0855,1.44E-05,6,0.094,-17.732,1,Don't Take Your Love From Me - 2002 Remaster,10,1956,0.0395,93.502,0.196,1956
0.707,['Miles Davis'],0.394,359333,0.47,1.99E-06,7,0.31,-11.902,1,Floppy,14,1956,0.0387,119.745,0.792,1956
0.621,['Ella Fitzgerald'],0.428,194720,0.476,0,2,0.136,-6.931,1,Lover,15,01-01-1956,0.0514,82.664,0.464,1956
0.641,['Stan Kenton'],0.393,153427,0.511,0.337,8,0.0158,-9.026,1,Lover,9,01-01-1956,0.0454,90.661,0.274,1956
0.935,['Miles Davis'],0.509,423600,0.274,0.842,10,0.365,-10.037,0,'Round Midnight - Rudy Van Gelder Remaster,11,1956,0.0356,115.09,0.361,1956
0.735,"['Stubby Kaye', ""Li'l Abner Ensemble""]",0.732,292800,0.59,0,11,0.672,-8.801,1,Jubilation T. Cornpone,8,1956,0.204,98.421,0.886,1956
0.821,['Cal Tjader'],0.626,179000,0.698,0.478,5,0.137,-8.95,0,Guarachi Guaro - Instrumental,10,01-01-1956,0.0612,76.232,0.879,1956
0.615,"['La Sonora Matancera', 'Celia Cruz']",0.727,187960,0.326,0.00213,9,0.035,-13.189,0,Goza Negra,12,31-12-1956,0.0526,109.712,0.96,1956
0.748,['Miles Davis Sextet'],0.527,203989,0.4,0.000211,8,0.116,-11.542,1,Would'n You,13,01-01-1956,0.0293,75.961,0.704,1956
0.919,['Nat King Cole'],0.195,229027,0.293,0.0863,0,0.243,-10.194,1,Stella By Starlight - Instrumental,13,01-01-1956,0.031,70.728,0.138,1956
0.532,"['Paul Chambers', 'John Coltrane']",0.539,406693,0.563,0.000157,0,0.229,-9.223,1,Dexterity,12,01-01-1956,0.0489,86.839,0.499,1956
0.911,['Judy Garland'],0.207,215560,0.115,0.00028,11,0.129,-16.962,0,Memories Of You,12,1956,0.0403,80.332,0.0876,1956
0.963,['Herb Ellis'],0.451,240467,0.128,0.837,1,0.107,-18.905,1,Detour Ahead,12,01-01-1956,0.0309,74.119,0.227,1956
0.959,['Mahalia Jackson'],0.504,286860,0.149,0.000225,5,0.103,-13.549,0,Trouble of the World,11,1956,0.0392,119.737,0.177,1956
